model,fold,protein,tp0,tp1,tp2,tp3,fn0,fn1,fn2,fn3,fp0,fp1,fp2,fp3
adapter256_seqonly,5,Q0H293,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q0IUL4,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q0MWV8,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q0SR53,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q0THN1,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q0TNI4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q10416,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q10JL1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q12303,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q14641,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q14BU0,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q15726,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,Q16819,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q16820,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q16994,0,3,3,3,5,2,2,2,40,37,37,37
adapter256_seqonly,5,Q16RI5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q17192,2,2,2,2,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q17194,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q17196,2,2,2,2,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q17QV3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q18184,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q18234,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q18B22,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q1C5C7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1CKL2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1ELU4,5,9,10,10,5,1,0,0,5,1,0,0
adapter256_seqonly,5,Q1ELU5,7,11,12,12,5,1,0,0,5,1,0,0
adapter256_seqonly,5,Q1ELU7,1,1,1,1,2,2,2,2,2,2,2,2
adapter256_seqonly,5,Q1ELU8,1,1,1,1,2,2,2,2,3,3,3,3
adapter256_seqonly,5,Q1JPW9,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,Q1KLX1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLX2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLX3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLX4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLX5,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q1KLX6,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q1KLX7,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q1KLX8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q1KLY5,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q1KLY6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1KLY8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q1PFD8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q24238,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q25413,17,18,18,18,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q27173,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q27174,0,0,0,1,1,1,1,0,2,2,2,1
adapter256_seqonly,5,Q27181,0,0,0,1,1,1,1,0,2,2,2,1
adapter256_seqonly,5,Q27677,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q27954,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q28HK1,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q29486,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q295C6,2,2,2,2,3,3,3,3,0,0,0,0
adapter256_seqonly,5,Q29B55,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q29W19,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q2FG82,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q2FUW9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q2FXT0,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q2HYY9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q2IAL6,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q2IAL7,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,Q2KJI7,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q2NIJ9,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q2SS74,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q2TA14,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q2YT85,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q32ZI4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q39131,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q39962,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q3C255,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q3C256,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q3SB03,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q3SB04,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q3SB05,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q3SB06,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q3SB07,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q40987,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q41114,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q42460,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q48501,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q49Y83,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q4L6Z1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q4PSZ8,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q4WFV6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q4WI46,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q53I06,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q54EQ7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q58D68,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q59PF9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q59SU1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q59XA7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q59XB0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q59XL0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A029,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A1E0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A210,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A5M7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A651,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5A6M2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A6U1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5A849,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q5AAL9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5ACP5,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q5AD34,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q5AJC0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5AL03,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5BIV7,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q5BIV9,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q5BKW7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5CZK6,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q5E9X0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5G234,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q5HFB8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5HNQ6,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5JNJ5,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q5KWP3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5M158,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5PU89,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5RAD6,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,Q5RB45,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q5RBU7,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q5WES5,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5XCS5,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q5XIF4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q5Z9C8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q60E70,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q61207,1,1,2,2,2,2,1,1,2,2,1,1
adapter256_seqonly,5,Q61247,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q61847,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q62997,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q634A1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q64171,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q64230,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q64339,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q65DC2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q65GM5,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q667N8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q66IA6,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q67SC7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6DDP3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6E3K9,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,Q6ECK6,1,1,2,2,3,3,2,2,2,2,1,1
adapter256_seqonly,5,Q6F125,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6G8S4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6GG59,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6HD83,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6IV23,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6IV26,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6LZM3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6MT50,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6NLD7,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q6NLF7,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q6NNL3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6NUJ1,0,0,1,1,5,5,4,4,1,1,0,0
adapter256_seqonly,5,Q6NWB6,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q6QLQ5,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6QLR1,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6QWR1,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q6RUW3,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6UG02,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6UQ28,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q6UWR7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6UX82,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q6XMH8,0,0,1,1,2,2,1,1,2,2,1,1
adapter256_seqonly,5,Q6Y4S4,0,0,0,0,1,1,1,1,3,3,3,3
adapter256_seqonly,5,Q6YRC7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q6Z4G7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q6Z4G8,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q71ZD0,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q72ZY3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q74IL5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q75UG5,1,1,1,1,1,1,1,1,2,2,2,2
adapter256_seqonly,5,Q75WG7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q75WH2,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q75WH4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q75WH5,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q75WH6,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q765Z4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q769J6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q76CL2,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q76LX8,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q7JGL8,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q7JGL9,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q7JGM0,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q7JGM1,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q7JGM2,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q7KUD5,1,1,1,2,2,2,2,1,2,2,2,1
adapter256_seqonly,5,Q7M3V5,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q7NBB0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q7Q7R8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q7RTW8,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q7TMR0,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q7TQN2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q7TSB7,0,0,0,0,1,1,1,1,3,3,3,3
adapter256_seqonly,5,Q7XR91,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q7YXK5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q803Y4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q817U4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q81LE8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q836X4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q83RD2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q84JV2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q84W98,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q86C51,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q86MA7,64,65,65,65,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q86QN6,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q86UU9,1,2,2,2,3,2,2,2,3,2,2,2
adapter256_seqonly,5,Q86Y78,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q88WN3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q892N6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8AVA3,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8AVA4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8BGN3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8BGN6,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8BH61,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q8BJ48,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8BPP5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8BWU1,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q8C1C1,0,0,0,0,5,5,5,5,0,0,0,0
adapter256_seqonly,5,Q8CFZ4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8CH01,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8CIE6,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8CS89,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q8CW15,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8DQN5,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8DUQ4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q8DYV5,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q8E4G3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8EPP8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8EVW5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8GCB2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8GTM0,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8H6Q0,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8H6Q1,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8HYC2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8I423,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8ILP3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8IV16,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8J136,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8J2V8,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8JZQ2,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8JZU2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8K561,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q8L6Z5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8L8Q7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8LA14,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8LC95,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8LD63,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8LEE9,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8LEJ6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8MP00,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q8NI32,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q8QGP7,0,0,0,1,2,2,2,1,1,1,1,0
adapter256_seqonly,5,Q8R182,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8RBA7,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q8REI3,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8T112,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8T1G4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8T1G5,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8T1G6,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q8VXF2,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q8WVF2,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,Q8X783,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q8XIJ1,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q8ZDC4,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q8ZPK9,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q90WF4,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q91V70,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q91V82,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,Q92058,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q924B5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q931Q3,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q93MH4,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q93MH6,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q93WH6,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q93X49,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q93XK2,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q941C5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q94BT2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q94DM8,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q94EY2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q94F08,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q94KT8,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q95J18,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q95J22,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q95J24,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q95J46,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q95M66,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,Q95P48,5,5,5,5,2,2,2,2,4,4,4,4
adapter256_seqonly,5,Q97JL5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q99317,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q99319,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q99320,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q99MP5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q99N14,1,2,2,2,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9AR88,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9BY14,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9BZD6,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q9CA23,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9CGL5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9D1N2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9D7F2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9D7S0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9DGK7,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9EPI2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9EPS2,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9FEB4,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9FFH6,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9FHQ6,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q9FIW0,0,0,0,0,2,2,2,2,3,3,3,3
adapter256_seqonly,5,Q9FIW1,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,Q9FRF9,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9FS10,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9GLV5,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9GQV7,2,2,3,3,4,4,3,3,6,6,5,5
adapter256_seqonly,5,Q9GZZ7,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q9I8P2,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9I8P3,1,1,1,1,1,1,1,1,1,1,1,1
