tag,frac,n_train,fold,protein,tp3,fn3,fp3,tp0,fn0,fp0
proj,40,2131,5,P52400,1,0,0,1,0,0
proj,40,2131,5,P52401,1,0,0,1,0,0
proj,40,2131,5,P52402,1,0,0,1,0,0
proj,40,2131,5,P52407,0,1,1,0,1,1
proj,40,2131,5,P52700,0,1,0,0,1,0
proj,40,2131,5,P52718,0,1,1,0,1,1
proj,40,2131,5,P52719,0,1,0,0,1,0
proj,40,2131,5,P53007,1,0,0,0,1,1
proj,40,2131,5,P53140,0,1,0,0,1,0
proj,40,2131,5,P53379,1,1,0,1,1,0
proj,40,2131,5,P53621,0,1,0,0,1,0
proj,40,2131,5,P53813,1,0,0,1,0,0
proj,40,2131,5,P54228,1,0,0,0,1,1
proj,40,2131,5,P54229,1,0,1,0,1,2
proj,40,2131,5,P54230,0,1,1,0,1,1
proj,40,2131,5,P54422,0,1,0,0,1,0
proj,40,2131,5,P55854,1,0,0,1,0,0
proj,40,2131,5,P56159,0,1,1,0,1,1
proj,40,2131,5,P56161,0,1,0,0,1,0
proj,40,2131,5,P56386,2,0,0,0,2,2
proj,40,2131,5,P56425,1,0,0,0,1,1
proj,40,2131,5,P56568,0,1,0,0,1,0
proj,40,2131,5,P57774,2,0,0,2,0,0
proj,40,2131,5,P58906,0,1,0,0,1,0
proj,40,2131,5,P59082,0,1,1,0,1,1
proj,40,2131,5,P59097,0,1,1,0,1,1
proj,40,2131,5,P60022,0,2,0,0,2,0
proj,40,2131,5,P60023,0,2,0,0,2,0
proj,40,2131,5,P60590,1,1,0,0,2,1
proj,40,2131,5,P60980,2,0,0,2,0,0
proj,40,2131,5,P61103,1,0,1,1,0,1
proj,40,2131,5,P61104,1,0,1,0,1,2
proj,40,2131,5,P61261,0,2,0,0,2,0
proj,40,2131,5,P61262,0,2,0,0,2,0
proj,40,2131,5,P61263,0,2,0,0,2,0
proj,40,2131,5,P61409,2,0,0,2,0,0
proj,40,2131,5,P61849,1,0,0,1,0,0
proj,40,2131,5,P62530,1,0,0,1,0,0
proj,40,2131,5,P62531,1,0,0,1,0,0
proj,40,2131,5,P63186,0,1,0,0,1,0
proj,40,2131,5,P66125,1,0,0,0,1,1
proj,40,2131,5,P66126,1,0,0,0,1,1
proj,40,2131,5,P66133,1,0,1,1,0,1
proj,40,2131,5,P66134,1,0,1,1,0,1
proj,40,2131,5,P66135,1,0,0,0,1,1
proj,40,2131,5,P66136,1,0,0,0,1,1
proj,40,2131,5,P66137,1,0,0,1,0,0
proj,40,2131,5,P66139,1,0,0,1,0,0
proj,40,2131,5,P68004,0,1,0,0,1,0
proj,40,2131,5,P68005,0,1,0,0,1,0
proj,40,2131,5,P68248,0,1,2,0,1,2
proj,40,2131,5,P68426,1,0,1,1,0,1
proj,40,2131,5,P68827,0,1,1,0,1,1
proj,40,2131,5,P75458,1,0,1,1,0,1
proj,40,2131,5,P79076,0,1,0,0,1,0
proj,40,2131,5,P79110,1,0,0,0,1,1
proj,40,2131,5,P79362,1,0,0,0,1,1
proj,40,2131,5,P79799,0,2,3,0,2,3
proj,40,2131,5,P80710,1,2,0,0,3,1
proj,40,2131,5,P80713,1,2,0,0,3,1
proj,40,2131,5,P80734,1,0,0,1,0,0
proj,40,2131,5,P80735,1,0,0,1,0,0
proj,40,2131,5,P80957,1,0,0,0,1,1
proj,40,2131,5,P81191,0,1,0,0,1,0
proj,40,2131,5,P81401,3,1,2,3,1,2
proj,40,2131,5,P81592,1,1,6,1,1,6
proj,40,2131,5,P82018,1,0,0,0,1,1
proj,40,2131,5,P83211,0,1,0,0,1,0
proj,40,2131,5,P83303,1,0,1,1,0,1
proj,40,2131,5,P83412,1,0,0,0,1,1
proj,40,2131,5,P83974,1,0,1,1,0,1
proj,40,2131,5,P84213,2,0,1,0,2,3
proj,40,2131,5,P84408,0,1,0,0,1,0
proj,40,2131,5,P84808,0,1,0,0,1,0
proj,40,2131,5,P85527,1,0,1,1,0,1
proj,40,2131,5,P86442,1,2,1,1,2,1
proj,40,2131,5,P86828,1,0,0,0,1,1
proj,40,2131,5,P91896,2,1,1,1,2,2
proj,40,2131,5,P93248,0,1,1,0,1,1
proj,40,2131,5,P93328,1,0,0,0,1,1
proj,40,2131,5,P97785,0,1,1,0,1,1
proj,40,2131,5,Q00663,0,1,1,0,1,1
proj,40,2131,5,Q00676,0,1,2,0,1,2
proj,40,2131,5,Q01133,0,4,26,0,4,26
proj,40,2131,5,Q01413,1,0,0,1,0,0
proj,40,2131,5,Q01416,1,0,0,0,1,1
proj,40,2131,5,Q01758,1,0,0,1,0,0
proj,40,2131,5,Q02ZA6,1,0,0,0,1,1
proj,40,2131,5,Q03467,1,0,0,1,0,0
proj,40,2131,5,Q03643,1,0,0,1,0,0
proj,40,2131,5,Q03644,0,1,1,0,1,1
proj,40,2131,5,Q03645,0,1,1,0,1,1
proj,40,2131,5,Q03646,0,1,1,0,1,1
proj,40,2131,5,Q03674,1,0,0,1,0,0
proj,40,2131,5,Q03994,0,1,1,0,1,1
proj,40,2131,5,Q03FZ9,1,0,0,1,0,0
proj,40,2131,5,Q03M32,1,0,0,0,1,1
proj,40,2131,5,Q04KI2,1,0,0,0,1,1
proj,40,2131,5,Q058G9,1,1,0,1,1,0
proj,40,2131,5,Q06145,1,1,1,0,2,2
proj,40,2131,5,Q07053,0,1,0,0,1,0
proj,40,2131,5,Q07988,1,0,0,1,0,0
proj,40,2131,5,Q08108,1,0,0,1,0,0
proj,40,2131,5,Q08761,1,0,0,1,0,0
proj,40,2131,5,Q08890,0,1,0,0,1,0
proj,40,2131,5,Q08906,1,0,0,1,0,0
proj,40,2131,5,Q08907,1,0,0,1,0,0
proj,40,2131,5,Q09169,2,0,1,2,0,1
proj,40,2131,5,Q09175,0,1,1,0,1,1
proj,40,2131,5,Q09982,1,3,1,0,4,2
proj,40,2131,5,Q09JK2,1,0,0,1,0,0
proj,40,2131,5,Q0AWJ2,1,0,1,1,0,1
proj,40,2131,5,Q0EAE5,0,2,0,0,2,0
proj,40,2131,5,Q0H293,0,1,1,0,1,1
proj,40,2131,5,Q0IUL4,1,1,1,1,1,1
proj,40,2131,5,Q0MWV8,1,1,0,1,1,0
proj,40,2131,5,Q0SR53,1,0,1,1,0,1
proj,40,2131,5,Q0THN1,0,1,1,0,1,1
proj,40,2131,5,Q0TNI4,1,0,1,1,0,1
proj,40,2131,5,Q10416,1,0,0,1,0,0
proj,40,2131,5,Q10JL1,1,0,0,1,0,0
proj,40,2131,5,Q12303,1,1,0,1,1,0
proj,40,2131,5,Q14641,1,1,1,1,1,1
proj,40,2131,5,Q14BU0,1,0,0,0,1,1
proj,40,2131,5,Q15726,1,0,2,0,1,3
proj,40,2131,5,Q16819,1,0,0,1,0,0
proj,40,2131,5,Q16820,1,0,0,1,0,0
proj,40,2131,5,Q16994,0,5,38,0,5,38
proj,40,2131,5,Q16RI5,1,0,0,1,0,0
proj,40,2131,5,Q17192,2,1,1,2,1,1
proj,40,2131,5,Q17194,3,0,0,3,0,0
proj,40,2131,5,Q17196,2,1,0,2,1,0
proj,40,2131,5,Q17QV3,1,0,0,1,0,0
proj,40,2131,5,Q18184,3,0,0,3,0,0
proj,40,2131,5,Q18234,1,0,1,1,0,1
proj,40,2131,5,Q18B22,1,0,1,1,0,1
proj,40,2131,5,Q1C5C7,1,0,1,0,1,2
proj,40,2131,5,Q1CKL2,1,0,1,0,1,2
proj,40,2131,5,Q1ELU4,10,0,0,4,6,6
proj,40,2131,5,Q1ELU5,12,0,0,6,6,6
proj,40,2131,5,Q1ELU7,1,2,1,1,2,1
proj,40,2131,5,Q1ELU8,1,2,2,1,2,2
proj,40,2131,5,Q1JPW9,1,0,1,0,1,2
proj,40,2131,5,Q1KLX1,1,0,0,0,1,1
proj,40,2131,5,Q1KLX2,1,0,0,0,1,1
proj,40,2131,5,Q1KLX3,1,0,1,0,1,2
proj,40,2131,5,Q1KLX4,1,0,1,0,1,2
proj,40,2131,5,Q1KLX5,1,0,1,0,1,2
proj,40,2131,5,Q1KLX6,1,0,1,0,1,2
proj,40,2131,5,Q1KLX7,1,0,1,0,1,2
proj,40,2131,5,Q1KLX8,1,0,0,0,1,1
proj,40,2131,5,Q1KLY0,1,0,0,0,1,1
proj,40,2131,5,Q1KLY2,1,0,0,0,1,1
proj,40,2131,5,Q1KLY3,1,0,0,0,1,1
proj,40,2131,5,Q1KLY4,1,0,0,0,1,1
proj,40,2131,5,Q1KLY5,1,0,0,1,0,0
proj,40,2131,5,Q1KLY6,1,0,1,0,1,2
proj,40,2131,5,Q1KLY7,0,1,1,0,1,1
proj,40,2131,5,Q1KLY8,0,1,1,0,1,1
proj,40,2131,5,Q1PFD8,1,0,0,1,0,0
proj,40,2131,5,Q24238,1,0,0,1,0,0
proj,40,2131,5,Q25413,18,0,1,17,1,2
proj,40,2131,5,Q27173,1,0,1,0,1,2
proj,40,2131,5,Q27174,1,0,1,0,1,2
proj,40,2131,5,Q27181,1,0,1,0,1,2
proj,40,2131,5,Q27677,1,0,0,1,0,0
proj,40,2131,5,Q27954,0,1,0,0,1,0
proj,40,2131,5,Q28HK1,1,0,0,0,1,1
proj,40,2131,5,Q29486,1,0,1,0,1,2
proj,40,2131,5,Q295C6,2,3,1,2,3,1
proj,40,2131,5,Q29B55,1,1,1,1,1,1
proj,40,2131,5,Q29W19,1,1,0,1,1,0
proj,40,2131,5,Q2FG82,1,0,1,1,0,1
proj,40,2131,5,Q2FUW9,1,0,0,1,0,0
proj,40,2131,5,Q2FXT0,1,0,1,1,0,1
proj,40,2131,5,Q2HYY9,1,0,0,1,0,0
proj,40,2131,5,Q2IAL6,0,1,1,0,1,1
proj,40,2131,5,Q2IAL7,0,1,2,0,1,2
proj,40,2131,5,Q2KJI7,0,1,0,0,1,0
proj,40,2131,5,Q2NIJ9,1,0,0,1,0,0
proj,40,2131,5,Q2SS74,1,0,0,1,0,0
proj,40,2131,5,Q2TA14,0,1,1,0,1,1
proj,40,2131,5,Q2YT85,1,0,1,1,0,1
proj,40,2131,5,Q32ZI4,1,0,0,1,0,0
proj,40,2131,5,Q39131,1,0,0,0,1,1
proj,40,2131,5,Q39962,0,1,0,0,1,0
proj,40,2131,5,Q3C255,1,0,0,1,0,0
proj,40,2131,5,Q3C256,1,0,0,1,0,0
proj,40,2131,5,Q3SB03,0,1,0,0,1,0
proj,40,2131,5,Q3SB04,0,1,0,0,1,0
proj,40,2131,5,Q3SB05,0,1,0,0,1,0
proj,40,2131,5,Q3SB06,0,1,0,0,1,0
proj,40,2131,5,Q3SB07,0,1,0,0,1,0
proj,40,2131,5,Q40987,0,1,1,0,1,1
proj,40,2131,5,Q41114,0,1,0,0,1,0
proj,40,2131,5,Q42460,0,1,1,0,1,1
proj,40,2131,5,Q48501,2,0,0,2,0,0
proj,40,2131,5,Q49Y83,1,0,1,1,0,1
proj,40,2131,5,Q4L6Z1,1,0,1,1,0,1
proj,40,2131,5,Q4PSZ8,1,0,0,1,0,0
proj,40,2131,5,Q4WFV6,1,0,0,1,0,0
proj,40,2131,5,Q4WI46,1,0,0,1,0,0
proj,40,2131,5,Q53I06,1,0,0,1,0,0
proj,40,2131,5,Q54EQ7,1,0,0,1,0,0
proj,40,2131,5,Q58D68,1,0,0,1,0,0
proj,40,2131,5,Q59PF9,1,0,0,1,0,0
proj,40,2131,5,Q59SU1,1,0,0,1,0,0
proj,40,2131,5,Q59XA7,1,0,0,1,0,0
proj,40,2131,5,Q59XB0,1,0,0,1,0,0
proj,40,2131,5,Q59XL0,1,0,0,1,0,0
proj,40,2131,5,Q5A029,1,0,0,1,0,0
proj,40,2131,5,Q5A1E0,1,0,0,1,0,0
proj,40,2131,5,Q5A210,1,0,0,1,0,0
proj,40,2131,5,Q5A5M7,1,0,0,1,0,0
proj,40,2131,5,Q5A651,1,0,0,1,0,0
proj,40,2131,5,Q5A6M2,0,1,1,0,1,1
proj,40,2131,5,Q5A6U1,1,0,0,1,0,0
proj,40,2131,5,Q5A849,0,1,1,0,1,1
proj,40,2131,5,Q5AAL9,1,0,0,1,0,0
proj,40,2131,5,Q5ACP5,0,1,0,0,1,0
proj,40,2131,5,Q5AD34,1,0,0,1,0,0
proj,40,2131,5,Q5AJC0,0,1,1,0,1,1
proj,40,2131,5,Q5AL03,1,0,0,1,0,0
proj,40,2131,5,Q5BIV7,1,0,2,0,1,3
proj,40,2131,5,Q5BIV9,1,0,1,0,1,2
proj,40,2131,5,Q5BKW7,1,0,0,0,1,1
proj,40,2131,5,Q5CZK6,1,1,1,1,1,1
proj,40,2131,5,Q5E9X0,1,0,0,0,1,1
proj,40,2131,5,Q5G234,0,1,0,0,1,0
proj,40,2131,5,Q5HFB8,1,0,1,1,0,1
proj,40,2131,5,Q5HNQ6,1,0,1,1,0,1
proj,40,2131,5,Q5JNJ5,0,1,1,0,1,1
proj,40,2131,5,Q5KWP3,1,0,1,1,0,1
proj,40,2131,5,Q5M158,1,0,0,0,1,1
proj,40,2131,5,Q5PU89,1,0,0,1,0,0
proj,40,2131,5,Q5RAD6,1,0,0,0,1,1
proj,40,2131,5,Q5RB45,1,0,0,1,0,0
proj,40,2131,5,Q5RBU7,1,0,0,0,1,1
proj,40,2131,5,Q5WES5,1,0,1,1,0,1
proj,40,2131,5,Q5XCS5,1,0,0,1,0,0
proj,40,2131,5,Q5XIF4,1,0,0,1,0,0
proj,40,2131,5,Q5Z9C8,1,0,0,1,0,0
proj,40,2131,5,Q60E70,1,0,0,1,0,0
proj,40,2131,5,Q61207,1,2,0,1,2,0
proj,40,2131,5,Q61247,0,1,0,0,1,0
proj,40,2131,5,Q61847,1,0,0,0,1,1
proj,40,2131,5,Q62997,0,1,1,0,1,1
proj,40,2131,5,Q634A1,1,0,1,1,0,1
proj,40,2131,5,Q64171,1,1,1,1,1,1
proj,40,2131,5,Q64230,1,0,2,1,0,2
proj,40,2131,5,Q64339,1,0,0,1,0,0
proj,40,2131,5,Q65DC2,1,0,0,1,0,0
proj,40,2131,5,Q65GM5,1,0,1,1,0,1
proj,40,2131,5,Q667N8,1,0,1,0,1,2
proj,40,2131,5,Q66IA6,1,0,0,0,1,1
proj,40,2131,5,Q67SC7,1,0,0,0,1,1
proj,40,2131,5,Q6DDP3,1,0,0,0,1,1
proj,40,2131,5,Q6E3K9,0,1,3,0,1,3
proj,40,2131,5,Q6ECK6,2,2,1,2,2,1
proj,40,2131,5,Q6F125,1,0,1,1,0,1
proj,40,2131,5,Q6G8S4,1,0,1,1,0,1
proj,40,2131,5,Q6GG59,1,0,1,1,0,1
proj,40,2131,5,Q6HD83,1,0,1,1,0,1
proj,40,2131,5,Q6IV23,0,1,1,0,1,1
proj,40,2131,5,Q6IV26,0,1,0,0,1,0
proj,40,2131,5,Q6LZM3,1,0,0,1,0,0
proj,40,2131,5,Q6MT50,1,0,0,1,0,0
proj,40,2131,5,Q6NLD7,1,0,0,1,0,0
proj,40,2131,5,Q6NLF7,1,0,0,0,1,1
proj,40,2131,5,Q6NNL3,1,0,0,1,0,0
proj,40,2131,5,Q6NUJ1,0,5,0,0,5,0
proj,40,2131,5,Q6NWB6,0,1,1,0,1,1
proj,40,2131,5,Q6QLQ5,0,1,1,0,1,1
proj,40,2131,5,Q6QLR1,0,1,1,0,1,1
proj,40,2131,5,Q6QWR1,0,1,1,0,1,1
proj,40,2131,5,Q6RUW3,2,0,0,2,0,0
proj,40,2131,5,Q6UG02,0,1,1,0,1,1
proj,40,2131,5,Q6UQ28,0,1,2,0,1,2
proj,40,2131,5,Q6UWR7,1,0,0,1,0,0
proj,40,2131,5,Q6UX82,1,0,0,0,1,1
proj,40,2131,5,Q6XMH8,1,1,1,0,2,2
proj,40,2131,5,Q6Y4S4,0,1,2,0,1,2
proj,40,2131,5,Q6YRC7,1,0,0,1,0,0
proj,40,2131,5,Q6Z4G7,1,0,0,1,0,0
proj,40,2131,5,Q6Z4G8,1,0,0,0,1,1
proj,40,2131,5,Q71ZD0,1,0,0,0,1,1
proj,40,2131,5,Q72ZY3,1,0,1,1,0,1
proj,40,2131,5,Q74IL5,1,0,0,1,0,0
proj,40,2131,5,Q75UG5,1,1,4,1,1,4
proj,40,2131,5,Q75WG7,1,0,0,1,0,0
proj,40,2131,5,Q75WH2,1,1,0,0,2,1
proj,40,2131,5,Q75WH4,1,0,1,1,0,1
proj,40,2131,5,Q75WH5,1,0,1,1,0,1
proj,40,2131,5,Q75WH6,1,0,1,1,0,1
proj,40,2131,5,Q765Z4,0,1,1,0,1,1
proj,40,2131,5,Q769J6,1,0,0,1,0,0
proj,40,2131,5,Q76CL2,2,0,0,2,0,0
proj,40,2131,5,Q76LX8,0,1,1,0,1,1
proj,40,2131,5,Q7JGL8,0,2,0,0,2,0
proj,40,2131,5,Q7JGL9,0,2,0,0,2,0
proj,40,2131,5,Q7JGM0,0,2,0,0,2,0
proj,40,2131,5,Q7JGM1,0,2,0,0,2,0
proj,40,2131,5,Q7JGM2,0,2,0,0,2,0
proj,40,2131,5,Q7KUD5,2,1,1,1,2,2
proj,40,2131,5,Q7M3V5,2,0,0,2,0,0
proj,40,2131,5,Q7NBB0,1,0,1,1,0,1
proj,40,2131,5,Q7Q7R8,1,0,1,1,0,1
proj,40,2131,5,Q7RTW8,1,0,0,0,1,1
proj,40,2131,5,Q7TMR0,1,0,0,0,1,1
proj,40,2131,5,Q7TQN2,1,0,0,1,0,0
proj,40,2131,5,Q7TSB7,0,1,2,0,1,2
proj,40,2131,5,Q7XR91,1,0,0,1,0,0
proj,40,2131,5,Q7YXK5,1,0,0,1,0,0
proj,40,2131,5,Q803Y4,1,0,0,1,0,0
proj,40,2131,5,Q817U4,1,0,1,1,0,1
proj,40,2131,5,Q81LE8,1,0,1,1,0,1
proj,40,2131,5,Q836X4,1,0,1,1,0,1
proj,40,2131,5,Q83RD2,0,1,1,0,1,1
proj,40,2131,5,Q84JV2,0,1,1,0,1,1
proj,40,2131,5,Q84W98,1,0,0,1,0,0
proj,40,2131,5,Q86C51,1,0,1,1,0,1
proj,40,2131,5,Q86MA7,60,5,4,60,5,4
proj,40,2131,5,Q86QN6,1,0,0,0,1,1
proj,40,2131,5,Q86UU9,4,0,1,1,3,4
proj,40,2131,5,Q86Y78,1,0,1,1,0,1
proj,40,2131,5,Q88WN3,1,0,0,1,0,0
proj,40,2131,5,Q892N6,1,0,1,1,0,1
proj,40,2131,5,Q8AVA3,0,1,0,0,1,0
proj,40,2131,5,Q8AVA4,0,1,0,0,1,0
proj,40,2131,5,Q8BGN3,1,0,0,1,0,0
proj,40,2131,5,Q8BGN6,1,0,0,0,1,1
proj,40,2131,5,Q8BH61,0,1,1,0,1,1
proj,40,2131,5,Q8BJ48,0,1,1,0,1,1
proj,40,2131,5,Q8BPP5,1,0,0,1,0,0
proj,40,2131,5,Q8BWU1,1,0,2,0,1,3
proj,40,2131,5,Q8C1C1,0,5,0,0,5,0
proj,40,2131,5,Q8CFZ4,1,0,0,1,0,0
proj,40,2131,5,Q8CH01,2,0,0,2,0,0
proj,40,2131,5,Q8CIE6,0,1,0,0,1,0
proj,40,2131,5,Q8CS89,1,0,1,1,0,1
proj,40,2131,5,Q8CW15,0,1,1,0,1,1
proj,40,2131,5,Q8DQN5,0,1,1,0,1,1
proj,40,2131,5,Q8DUQ4,1,0,0,1,0,0
proj,40,2131,5,Q8DYV5,1,0,0,1,0,0
proj,40,2131,5,Q8E4G3,1,0,0,1,0,0
proj,40,2131,5,Q8EPP8,1,0,0,1,0,0
proj,40,2131,5,Q8EVW5,1,0,0,1,0,0
proj,40,2131,5,Q8GCB2,1,0,0,1,0,0
proj,40,2131,5,Q8GTM0,1,0,0,0,1,1
proj,40,2131,5,Q8H6Q0,1,0,0,0,1,1
proj,40,2131,5,Q8H6Q1,1,0,0,0,1,1
proj,40,2131,5,Q8HYC2,1,0,0,1,0,0
proj,40,2131,5,Q8I423,0,1,1,0,1,1
proj,40,2131,5,Q8ILP3,1,0,0,1,0,0
proj,40,2131,5,Q8IV16,0,1,1,0,1,1
proj,40,2131,5,Q8J136,0,1,0,0,1,0
proj,40,2131,5,Q8J2V8,0,1,1,0,1,1
proj,40,2131,5,Q8JZQ2,0,1,1,0,1,1
proj,40,2131,5,Q8JZU2,1,0,0,0,1,1
proj,40,2131,5,Q8K561,1,0,0,1,0,0
proj,40,2131,5,Q8L6Z5,1,0,0,1,0,0
proj,40,2131,5,Q8L8Q7,1,0,0,1,0,0
proj,40,2131,5,Q8LA14,1,0,0,1,0,0
proj,40,2131,5,Q8LC95,1,0,0,0,1,1
proj,40,2131,5,Q8LD63,1,0,0,0,1,1
proj,40,2131,5,Q8LEE9,1,0,0,0,1,1
proj,40,2131,5,Q8LEJ6,1,0,0,1,0,0
proj,40,2131,5,Q8MP00,1,0,1,1,0,1
proj,40,2131,5,Q8NI32,1,0,0,0,1,1
proj,40,2131,5,Q8QGP7,2,0,0,1,1,1
proj,40,2131,5,Q8R182,1,0,1,1,0,1
proj,40,2131,5,Q8RBA7,1,0,1,1,0,1
proj,40,2131,5,Q8REI3,1,0,1,1,0,1
proj,40,2131,5,Q8T112,1,1,1,1,1,1
proj,40,2131,5,Q8T1G4,0,1,1,0,1,1
proj,40,2131,5,Q8T1G5,0,1,0,0,1,0
proj,40,2131,5,Q8T1G6,0,1,0,0,1,0
proj,40,2131,5,Q8VXF2,0,2,0,0,2,0
proj,40,2131,5,Q8WVF2,0,1,3,0,1,3
proj,40,2131,5,Q8X783,0,1,1,0,1,1
proj,40,2131,5,Q8XIJ1,1,0,1,1,0,1
proj,40,2131,5,Q8ZDC4,1,0,1,0,1,2
proj,40,2131,5,Q8ZPK9,0,1,1,0,1,1
proj,40,2131,5,Q90WF4,1,1,0,1,1,0
proj,40,2131,5,Q91V70,0,1,1,0,1,1
proj,40,2131,5,Q91V82,1,0,0,0,1,1
proj,40,2131,5,Q92058,1,0,1,0,1,2
proj,40,2131,5,Q924B5,1,0,0,0,1,1
proj,40,2131,5,Q931Q3,1,0,1,1,0,1
proj,40,2131,5,Q93MH4,0,1,1,0,1,1
proj,40,2131,5,Q93MH6,0,1,0,0,1,0
proj,40,2131,5,Q93WH6,1,1,0,0,2,1
proj,40,2131,5,Q93X49,1,1,0,0,2,1
proj,40,2131,5,Q93XK2,0,1,0,0,1,0
proj,40,2131,5,Q941C5,1,0,0,1,0,0
proj,40,2131,5,Q94BT2,1,0,0,1,0,0
proj,40,2131,5,Q94DM8,1,0,0,1,0,0
proj,40,2131,5,Q94EY2,1,0,1,1,0,1
proj,40,2131,5,Q94F08,1,0,0,1,0,0
proj,40,2131,5,Q94KT8,1,0,0,1,0,0
proj,40,2131,5,Q95J18,0,2,0,0,2,0
proj,40,2131,5,Q95J22,0,2,0,0,2,0
proj,40,2131,5,Q95J24,0,2,0,0,2,0
proj,40,2131,5,Q95J46,1,0,0,1,0,0
proj,40,2131,5,Q95M66,0,2,0,0,2,0
proj,40,2131,5,Q95P48,5,2,1,4,3,2
proj,40,2131,5,Q97JL5,1,0,1,1,0,1
proj,40,2131,5,Q99317,1,0,0,1,0,0
proj,40,2131,5,Q99319,1,0,1,1,0,1
proj,40,2131,5,Q99320,0,1,1,0,1,1
proj,40,2131,5,Q99MP5,0,1,2,0,1,2
proj,40,2131,5,Q99N14,2,0,1,1,1,2
proj,40,2131,5,Q9AR88,1,1,1,1,1,1
proj,40,2131,5,Q9BY14,1,0,0,1,0,0
proj,40,2131,5,Q9BZD6,1,0,0,0,1,1
proj,40,2131,5,Q9CA23,1,0,0,1,0,0
proj,40,2131,5,Q9CGL5,1,0,0,0,1,1
proj,40,2131,5,Q9D1N2,0,1,1,0,1,1
proj,40,2131,5,Q9D7F2,1,0,0,0,1,1
proj,40,2131,5,Q9D7S0,1,0,0,1,0,0
proj,40,2131,5,Q9DGK7,1,1,1,1,1,1
proj,40,2131,5,Q9EPI2,0,1,0,0,1,0
proj,40,2131,5,Q9EPS2,2,0,0,2,0,0
proj,40,2131,5,Q9FEB4,1,1,1,1,1,1
proj,40,2131,5,Q9FFH6,1,0,0,0,1,1
proj,40,2131,5,Q9FHQ6,1,0,0,0,1,1
proj,40,2131,5,Q9FIW0,0,2,4,0,2,4
proj,40,2131,5,Q9FIW1,0,2,4,0,2,4
proj,40,2131,5,Q9FRF9,1,1,0,1,1,0
proj,40,2131,5,Q9FS10,0,2,1,0,2,1
proj,40,2131,5,Q9GLV5,1,0,1,0,1,2
proj,40,2131,5,Q9GQV7,3,3,5,2,4,6
proj,40,2131,5,Q9GZZ7,1,0,0,0,1,1
proj,40,2131,5,Q9I8P2,2,0,0,2,0,0
proj,40,2131,5,Q9I8P3,1,1,0,1,1,0
proj,40,2131,5,Q9I9D3,2,0,0,2,0,0
proj,40,2131,5,Q9JJT2,1,0,0,0,1,1
proj,40,2131,5,Q9JMI7,1,0,0,1,0,0
proj,40,2131,5,Q9K8J7,1,0,1,1,0,1
proj,40,2131,5,Q9L5D6,0,1,0,0,1,0
proj,40,2131,5,Q9L7Q2,0,1,1,0,1,1
proj,40,2131,5,Q9LE56,1,0,0,1,0,0
proj,40,2131,5,Q9LFW3,0,1,1,0,1,1
proj,40,2131,5,Q9LII0,0,1,1,0,1,1
proj,40,2131,5,Q9LJU1,1,0,0,1,0,0
proj,40,2131,5,Q9LMY9,1,1,0,1,1,0
proj,40,2131,5,Q9LUA1,1,0,0,1,0,0
proj,40,2131,5,Q9M0A1,1,0,0,1,0,0
proj,40,2131,5,Q9M2Y0,1,1,1,1,1,1
proj,40,2131,5,Q9MAC1,1,0,0,1,0,0
proj,40,2131,5,Q9MYK8,2,0,0,1,1,1
proj,40,2131,5,Q9N5R0,1,0,0,1,0,0
proj,40,2131,5,Q9NL82,15,1,2,14,2,3
proj,40,2131,5,Q9NL83,14,1,2,13,2,3
proj,40,2131,5,Q9P3E4,0,1,1,0,1,1
proj,40,2131,5,Q9PQT2,1,0,0,1,0,0
proj,40,2131,5,Q9PT98,2,0,0,2,0,0
proj,40,2131,5,Q9PT99,2,0,0,1,1,1
proj,40,2131,5,Q9PTA0,1,1,0,1,1,0
proj,40,2131,5,Q9PW68,2,0,0,2,0,0
proj,40,2131,5,Q9QUR8,0,1,1,0,1,1
proj,40,2131,5,Q9QZQ3,1,0,0,0,1,1
proj,40,2131,5,Q9QZQ4,1,0,0,0,1,1
proj,40,2131,5,Q9SIL7,1,0,0,0,1,1
proj,40,2131,5,Q9SJ81,1,0,0,1,0,0
proj,40,2131,5,Q9SK27,1,0,0,1,0,0
proj,40,2131,5,Q9SQN9,1,0,0,1,0,0
proj,40,2131,5,Q9SRT7,0,1,1,0,1,1
proj,40,2131,5,Q9SSG3,1,0,0,0,1,1
proj,40,2131,5,Q9STH5,1,0,0,1,0,0
proj,40,2131,5,Q9SZ51,1,0,0,1,0,0
proj,40,2131,5,Q9SZG4,0,2,1,0,2,1
proj,40,2131,5,Q9TR93,1,0,0,0,1,1
proj,40,2131,5,Q9TRM8,1,1,2,1,1,2
proj,40,2131,5,Q9UK23,0,1,1,0,1,1
proj,40,2131,5,Q9VET0,1,2,1,1,2,1
proj,40,2131,5,Q9VPR7,1,0,0,1,0,0
proj,40,2131,5,Q9VT52,1,2,1,0,3,2
proj,40,2131,5,Q9WTL0,1,0,0,1,0,0
proj,40,2131,5,Q9XSE2,0,1,2,0,1,2
proj,40,2131,5,Q9XSW6,2,0,0,2,0,0
proj,40,2131,5,Q9Y4W6,0,1,0,0,1,0
proj,40,2131,5,Q9Z172,1,0,0,1,0,0
proj,40,2131,5,Q9ZQG9,1,0,0,1,0,0
proj,40,2131,5,Q9ZWA8,1,0,0,0,1,1
proj,40,2131,5,W4VRV4,1,0,1,1,0,1
proj,40,2131,5,W4VS49,1,0,1,1,0,1
