run,protein_id,organism,task,kind,length,matched,gate_ok
train_run_esm2+3di_proj_gated_conv,Q93070,Homo sapiens,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,Q9CRA0,Mus musculus,propeptides,true,36,False,True
train_run_esm2+3di_proj_gated_conv,Q9CRA0,Mus musculus,propeptides,fp_pred,10,False,True
train_run_esm2+3di_proj_gated_conv,Q9CRA0,Mus musculus,propeptides,fp_pred,30,False,True
train_run_esm2+3di_proj_gated_conv,Q95NE0,Pan troglodytes,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,Q66S08,Thalassophryne nattereri,peptides,true,26,False,True
train_run_esm2+3di_proj_gated_conv,Q66S08,Thalassophryne nattereri,peptides,fp_pred,16,False,True
train_run_esm2+3di_proj_gated_conv,Q66S08,Thalassophryne nattereri,propeptides,true,27,False,True
train_run_esm2+3di_proj_gated_conv,Q66S08,Thalassophryne nattereri,propeptides,fp_pred,37,False,True
train_run_esm2+3di_proj_gated_conv,P0DMZ1,Anemonia viridis,peptides,fp_pred,46,False,True
train_run_esm2+3di_proj_gated_conv,P0DMZ1,Anemonia viridis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,Q9NJQ2,Actinia equina,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,B1NWU2,Actinia equina,peptides,fp_pred,20,False,True
train_run_esm2+3di_proj_gated_conv,B1NWU2,Actinia equina,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,B1NWU3,Actinia equina,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,P0DL50,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,B1NWU4,Actinia equina,peptides,fp_pred,20,False,True
train_run_esm2+3di_proj_gated_conv,B1NWU4,Actinia equina,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,P0DL51,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P0DL52,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P0DL53,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P0DL54,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,B1NWT7,Anemonia viridis,propeptides,true,9,True,True
train_run_esm2+3di_proj_gated_conv,P0DL49,Anemonia viridis,propeptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,B1NWU5,Actinia equina,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,P69928,Antheopsis maculata,peptides,true,47,False,True
train_run_esm2+3di_proj_gated_conv,P69928,Antheopsis maculata,propeptides,true,5,True,True
train_run_esm2+3di_proj_gated_conv,B1NWU6,Actinia equina,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B1NWT3,Anemonia viridis,peptides,fp_pred,38,False,True
train_run_esm2+3di_proj_gated_conv,B1NWT3,Anemonia viridis,propeptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,B1NWT4,Anemonia viridis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,B1NWT5,Anemonia viridis,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,B1NWT5,Anemonia viridis,propeptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,D2KX90,Cryptodendrum adhaesivum,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,D2KX92,Thalassianthus aster,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,B1NWS4,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,B1NWS1,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,B1NWR6,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,P0CH90,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,P0CH46,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,P30832,Heteractis crispa,peptides,true,12,False,True
train_run_esm2+3di_proj_gated_conv,P30832,Heteractis crispa,peptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,B1NWS8,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,A7SCE5,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,B1NWR7,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,B1B5I9,Stichodactyla haddoni,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,P0CH45,Nematostella vectensis,propeptides,true,16,True,True
train_run_esm2+3di_proj_gated_conv,Q76CA0,Stichodactyla gigantea,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,D2KX91,Heterodactyla hemprichii,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,Q9GU57,Conus gloriamaris,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q9GU57,Conus gloriamaris,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P01335,Cyprinus carpio,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01335,Cyprinus carpio,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P01335,Cyprinus carpio,propeptides,true,32,True,True
train_run_esm2+3di_proj_gated_conv,O73727,Danio rerio,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,O73727,Danio rerio,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,O73727,Danio rerio,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A8Q2,Conus geographus,peptides,true,22,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A8Q2,Conus geographus,peptides,true,20,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A8Q2,Conus geographus,peptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A8Q2,Conus geographus,propeptides,true,5,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A8Q2,Conus geographus,propeptides,true,43,True,True
train_run_esm2+3di_proj_gated_conv,P18109,Didelphis virginiana,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P18109,Didelphis virginiana,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P01316,Elephas maximus,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P01316,Elephas maximus,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,peptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,peptides,true,38,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,peptides,fp_pred,42,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,propeptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABE4,Conus quercinus,propeptides,fp_pred,33,False,True
train_run_esm2+3di_proj_gated_conv,P06306,Felis catus,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P06306,Felis catus,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P06306,Felis catus,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P01336,Gadus morhua subsp. callarias,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P01336,Gadus morhua subsp. callarias,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5AC90,Conus tulipa,peptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5AC90,Conus tulipa,peptides,true,20,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5AC90,Conus tulipa,propeptides,true,5,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5AC90,Conus tulipa,propeptides,true,43,True,True
train_run_esm2+3di_proj_gated_conv,Q6YK33,Gorilla gorilla gorilla,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,Q6YK33,Gorilla gorilla gorilla,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,Q6YK33,Gorilla gorilla gorilla,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P01310,Equus caballus,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01310,Equus caballus,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P01310,Equus caballus,peptides,fp_pred,31,False,True
train_run_esm2+3di_proj_gated_conv,P01310,Equus caballus,propeptides,true,31,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7P2,Conus geographus,peptides,true,23,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7P2,Conus geographus,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7P2,Conus geographus,peptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7P2,Conus geographus,propeptides,true,5,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7P2,Conus geographus,propeptides,true,42,True,True
train_run_esm2+3di_proj_gated_conv,P81025,Oreochromis niloticus,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P81025,Oreochromis niloticus,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P81025,Oreochromis niloticus,propeptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,peptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,peptides,true,38,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,peptides,fp_pred,43,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,propeptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,propeptides,fp_pred,19,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ABD9,Conus geographus,propeptides,fp_pred,23,False,True
train_run_esm2+3di_proj_gated_conv,Q9TQY7,Ornithorhynchus anatinus,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,Q9TQY7,Ornithorhynchus anatinus,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,C0HJI4,Pagrus major,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,C0HJI4,Pagrus major,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,peptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,peptides,true,38,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,peptides,fp_pred,39,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,propeptides,true,31,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5A7N1,Conus floridulus,propeptides,fp_pred,34,False,True
train_run_esm2+3di_proj_gated_conv,Q98TA8,Pantodon buchholzi,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,Q98TA8,Pantodon buchholzi,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,Q98TA8,Pantodon buchholzi,propeptides,true,32,True,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,peptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,peptides,true,37,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,peptides,fp_pred,43,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,propeptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,propeptides,fp_pred,19,False,True
train_run_esm2+3di_proj_gated_conv,A0A0B5ADT3,Conus geographus,propeptides,fp_pred,12,False,True
train_run_esm2+3di_proj_gated_conv,P30410,Pan troglodytes,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P30410,Pan troglodytes,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P30410,Pan troglodytes,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P68987,Petromyzon marinus,peptides,true,36,False,True
train_run_esm2+3di_proj_gated_conv,P68987,Petromyzon marinus,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P81881,Piaractus mesopotamicus,peptides,true,31,False,True
train_run_esm2+3di_proj_gated_conv,P81881,Piaractus mesopotamicus,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P01323,Rattus norvegicus,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01323,Rattus norvegicus,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P01323,Rattus norvegicus,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,C0HJT9,Seriola quinqueradiata,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,C0HJT9,Seriola quinqueradiata,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,C0HJI6,Thunnus orientalis,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,C0HJI6,Thunnus orientalis,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P01318,Ovis aries,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01318,Ovis aries,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P01318,Ovis aries,propeptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,Q03877,Trypanosoma cruzi,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,P33680,Mus musculus,peptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,P33680,Mus musculus,propeptides,fp_pred,22,False,True
train_run_esm2+3di_proj_gated_conv,O13009,Sus scrofa,peptides,true,16,False,True
train_run_esm2+3di_proj_gated_conv,O13009,Sus scrofa,propeptides,fp_pred,11,False,True
train_run_esm2+3di_proj_gated_conv,Q9WUK0,Rattus norvegicus,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,Q7KUD5,Drosophila melanogaster,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,Q7KUD5,Drosophila melanogaster,peptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,Q7KUD5,Drosophila melanogaster,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,P17974,Ralstonia solanacearum,propeptides,true,26,False,True
train_run_esm2+3di_proj_gated_conv,P17974,Ralstonia solanacearum,propeptides,fp_pred,23,False,True
train_run_esm2+3di_proj_gated_conv,D2Y297,Cyriopagopus hainanus,peptides,true,39,False,True
train_run_esm2+3di_proj_gated_conv,D2Y297,Cyriopagopus hainanus,propeptides,fp_pred,51,False,True
train_run_esm2+3di_proj_gated_conv,D2Y270,Cyriopagopus hainanus,peptides,true,39,False,True
train_run_esm2+3di_proj_gated_conv,D2Y270,Cyriopagopus hainanus,propeptides,fp_pred,51,False,True
train_run_esm2+3di_proj_gated_conv,D2Y292,Cyriopagopus hainanus,peptides,true,39,False,True
train_run_esm2+3di_proj_gated_conv,D2Y292,Cyriopagopus hainanus,propeptides,fp_pred,51,False,True
train_run_esm2+3di_proj_gated_conv,Q9AYP9,Phytolacca americana,propeptides,true,18,True,True
train_run_esm2+3di_proj_gated_conv,Q9AYP9,Phytolacca americana,propeptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,Q9AYP9,Phytolacca americana,propeptides,fp_pred,5,False,True
train_run_esm2+3di_proj_gated_conv,P48678,Mus musculus,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,peptides,true,18,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,peptides,fp_pred,24,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,peptides,fp_pred,20,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,propeptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,propeptides,true,20,False,True
train_run_esm2+3di_proj_gated_conv,C0HKS4,Agrotis ipsilon,propeptides,fp_pred,19,False,True
train_run_esm2+3di_proj_gated_conv,Q7MXK0,Porphyromonas gingivalis,propeptides,true,35,True,True
train_run_esm2+3di_proj_gated_conv,Q27441,Aplysia californica,peptides,true,40,True,True
train_run_esm2+3di_proj_gated_conv,Q27441,Aplysia californica,peptides,true,31,False,True
train_run_esm2+3di_proj_gated_conv,Q27441,Aplysia californica,propeptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,Q8I6V7,Conus regius,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,Q8I6V7,Conus regius,propeptides,true,40,False,True
train_run_esm2+3di_proj_gated_conv,Q8I6V7,Conus regius,propeptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,Q9LFW3,Arabidopsis thaliana,propeptides,true,17,False,True
train_run_esm2+3di_proj_gated_conv,Q9LFW3,Arabidopsis thaliana,propeptides,fp_pred,21,False,True
train_run_esm2+3di_proj_gated_conv,Q7LZ09,Macrovipera lebetina,peptides,true,37,True,True
train_run_esm2+3di_proj_gated_conv,P01579,Homo sapiens,peptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,P01579,Homo sapiens,propeptides,true,5,False,True
train_run_esm2+3di_proj_gated_conv,P01324,Acomys cahirinus,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P01324,Acomys cahirinus,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P07453,Myoxocephalus scorpius,peptides,true,29,False,True
train_run_esm2+3di_proj_gated_conv,P07453,Myoxocephalus scorpius,peptides,true,21,False,True
train_run_esm2+3di_proj_gated_conv,P07453,Myoxocephalus scorpius,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,P01308,Homo sapiens,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01308,Homo sapiens,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P01308,Homo sapiens,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P04667,Oncorhynchus keta,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P04667,Oncorhynchus keta,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P04667,Oncorhynchus keta,propeptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P56254,Oldenlandia affinis,peptides,true,29,False,True
train_run_esm2+3di_proj_gated_conv,P56254,Oldenlandia affinis,peptides,fp_pred,49,False,True
train_run_esm2+3di_proj_gated_conv,P56254,Oldenlandia affinis,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,P56254,Oldenlandia affinis,propeptides,fp_pred,38,False,True
train_run_esm2+3di_proj_gated_conv,P41365,Pseudozyma antarctica,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,A0A0C4G5K0,Heterometrus spinifer,peptides,true,24,True,True
train_run_esm2+3di_proj_gated_conv,A0A0C4G5K0,Heterometrus spinifer,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,C0HKU2,Agrotis ipsilon,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,C0HKU2,Agrotis ipsilon,peptides,fp_pred,37,False,True
train_run_esm2+3di_proj_gated_conv,P85527,Apis mellifera,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,E2A3M7,Camponotus floridanus,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,E2A3M7,Camponotus floridanus,peptides,fp_pred,5,False,True
train_run_esm2+3di_proj_gated_conv,E2A3M7,Camponotus floridanus,propeptides,fp_pred,48,False,True
train_run_esm2+3di_proj_gated_conv,P61849,Drosophila melanogaster,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P34129,Xiphophorus maculatus,propeptides,true,49,False,True
train_run_esm2+3di_proj_gated_conv,P0DKQ6,Conus consors,peptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,P0DKQ6,Conus consors,peptides,fp_pred,42,False,True
train_run_esm2+3di_proj_gated_conv,P0DKQ6,Conus consors,propeptides,true,20,False,True
train_run_esm2+3di_proj_gated_conv,P0DKQ6,Conus consors,propeptides,fp_pred,13,False,True
train_run_esm2+3di_proj_gated_conv,P0ACE1,Escherichia coli O157:H7,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,P40953,Candida albicans,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,O77801,Bos taurus,peptides,true,45,False,True
train_run_esm2+3di_proj_gated_conv,O77801,Bos taurus,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,O77801,Bos taurus,peptides,fp_pred,30,False,True
train_run_esm2+3di_proj_gated_conv,O77801,Bos taurus,propeptides,true,38,False,True
train_run_esm2+3di_proj_gated_conv,Q6X7V3,Canis lupus familiaris,peptides,true,34,True,True
train_run_esm2+3di_proj_gated_conv,Q6X7V3,Canis lupus familiaris,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,Q6X7V3,Canis lupus familiaris,propeptides,true,44,False,True
